global_id,ObjectName,AdmArea,District,Address,Photo,Email,WebSite,HelpPhone,Longitude,Latitude
626225483,Спортивный комплекс образовательного учреждения,Западный административный округ,район Раменки,"Мичуринский проспект, дом 15, корпус 1",b005c21a-d9c8-4cb2-b145-54ce89b5376b,1498@edu.mos.ru,sch1498.mskobr.ru,(495) 932-75-01,37.509382614,55.697492144
626225902,Спортивный комплекс образовательного учреждения,Западный административный округ,район Раменки,"Мичуринский проспект, дом 15, корпус 1",cb4675b6-d8d4-4bdd-b1a7-e786886ecde3,1498@edu.mos.ru,sch1498.mskobr.ru,(495) 932-75-01,37.509629377,55.697589093
626227944,Спортивный комплекс образовательного учреждения,Юго-Восточный административный округ,район Текстильщики,"Волжский бульвар, дом 6, корпус 3",7552e640-90f7-485c-9bae-0a8a2561f94f,1367@edu.mos.ru,lyc1367uv.mskobr.ru,(499) 754-13-67,37.737329986,55.717487799
626228954,Спортивный зал «Энергия»,Зеленоградский административный округ,район Силино,"город Зеленоград, корпус 1132",bdf7b7f5-19e5-4070-bfe0-5a0dcebdf022,gbu-energiya@zelao.mos.ru,,(499) 731-52-20,37.170575445,55.995101792
626229633,Региональная общественная организация Федерация авиамодельного спорта Москвы,Зеленоградский административный округ,район Матушкино,"город Зеленоград, корпус 146",ebf3d1d5-7698-4b5d-a862-088ba10eaa6c,irnikolai@yandex.ru,fasr.ru,(910) 518-67-85,37.206726032,56.008905332
626238481,Спортивный комплекс образовательного учреждения,Северо-Восточный административный округ,Останкинский район,"Калибровская улица, дом 24Б",a98e8d1e-33dd-48bc-8eb3-237c8b147c46,vg@edu.mos.ru,vg.mskobr.ru,(495) 615-50-20,37.619249,55.809914
626242301,Спортивный комплекс образовательного учреждения,Северный административный округ,район Беговой,"Беговая улица, дом 19",1e92c8e3-1820-421d-af85-af3ceb7daf4a,1550@edu.mos.ru,lyc1550.mskobr.ru,(495) 945-86-04,37.55907925,55.782345318
626248112,Спортивный комплекс образовательного учреждения,Западный административный округ,район Дорогомилово,"Кутузовский проспект, дом 24А",a4ca2ef8-412e-486a-918d-62937f25ad34,56@edu.mos.ru,sch56.mskobr.ru,(499) 243-63-10,37.544765876,55.74510945
626249477,Государственное бюджетное учреждение Спортивно-досуговый центр «Юго-Восток»,Юго-Восточный административный округ,район Люблино,"Ставропольский проезд, дом 17",2daae3d3-5b33-4e7b-8649-94abb706e61f,l_guis.99@inbox.ru,lublino.uvaogbu.ru,(495) 350-01-45,37.800820692,55.678624589
626250809,Государственное бюджетное учреждение Спортивно-досуговый центр «Юго-Восток»,Юго-Восточный административный округ,район Люблино,"Ставропольский проезд, дом 17",116af64c-5a91-4ed2-9434-df8cc69a24a6,l_guis.99@inbox.ru,lublino.uvaogbu.ru,(495) 350-01-45,37.800610399,55.678579386
626285098,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 6, корпус 4",1b0bd526-38e0-4746-920a-07f42ac6906d,2109@edu.mos.ru,sch2109.mskobr.ru,(499) 232-11-18,37.579263011,55.503391315
626285883,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 6, корпус 4",7a4e594b-d738-4db7-ae97-85815dbe6f55,2109@edu.mos.ru,sch2109.mskobr.ru,(499) 232-11-18,37.57918791,55.503217764
626298912,Спортивный комплекс образовательного учреждения,Южный административный округ,район Бирюлёво Восточное,"Загорьевский проезд, дом 13",2ac7dd17-ebf5-4a82-b435-69d65cd7e39e,1861@edu.mos.ru,sch1861u.mskobr.ru,(968) 579-89-61,37.680395522,55.577974028
626333851,Спортивный комплекс образовательного учреждения,Восточный административный округ,район Измайлово,"Никитинская улица, дом 7",d438d1df-927d-4ba9-8d90-4e05a6916edb,1290@edu.mos.ru,gym1290.mskobr.ru,(499) 165-88-32,37.77361248,55.797027811
626377153,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Ясенево,"Голубинская улица, дом 28, корпус 2",e64fadb2-c6c7-49ae-ae1e-0e79ac7fe913,karamzin-school@edu.mos.ru,karamzin.mskobr.ru/,(495) 422-09-61,37.540740432,55.59398914
626382297,Спортивный комплекс образовательного учреждения,Западный административный округ,район Дорогомилово,"Украинский бульвар, дом 9",8bf034cb-cd49-4720-bf58-144b83f85c20,1465@edu.mos.ru,sch1465.mskobr.ru,(499) 240-51-63,37.568252368,55.747601994
626386266,Спортивный комплекс образовательного учреждения,Северный административный округ,Дмитровский район,"Учинская улица, дом 10",0c11415f-2ab2-40cc-9b68-4ea64a6a875b,germes@edu.mos.ru,germes.mskobr.ru,(495) 484-99-44,37.537162291,55.885285804
626391404,Спортивный комплекс образовательного учреждения,Северный административный округ,Хорошёвский район,"Хорошёвское шоссе, дом 64А, строение 1",e06ed828-8590-45e8-85e3-c146380c0580,1288@edu.mos.ru,sch1288s.mskobr.ru,(495) 941-29-22,37.52911458,55.777604605
626396598,Спортивный комплекс среднего профессионального образовательного учреждения,Центральный административный округ,район Замоскворечье,"Дубининская улица, дом 25, строение 1",8ed35851-f061-4a17-a3d2-58691adac492,spo-4@edu.mos.ru,kmb-4.mskobr.ru,(495) 235-17-87,37.637766953,55.726290225
626401283,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Изюмская улица, дом 61, корпус 2",ebd1a746-8520-4af5-88af-d220546ea69b,1161@edu.mos.ru,sch1161.mskobr.ru,(499) 232-83-18,37.563187661,55.541704246
626401707,Спортивный комплекс образовательного учреждения,Юго-Западный административный округ,район Южное Бутово,"Изюмская улица, дом 61, корпус 2",bcb2d572-a2a9-4671-bbb1-911752d3193a,1161@edu.mos.ru,sch1161.mskobr.ru,(499) 232-83-18,37.563396874,55.541816791
